Partida,Tiempo,Cantidad_palabras_a_adivinar,Nombre_del_evento,Nick,Genero,Edad,Estado,Palabra,Nivel
185,1624829580.5498872,15,intento,tomas oscargarcia,Hombre,79,error,Encouragement Of Climb,3
185,1624829581.9862533,15,intento,tomas oscargarcia,Hombre,79,error,Tabimachi Lateshow,3
185,1624829583.2934616,15,intento,tomas oscargarcia,Hombre,79,error,Slam Dunk (Dub),3
185,1624829585.0128348,15,intento,tomas oscargarcia,Hombre,79,ok,Slam Dunk (Dub),3
185,1624829586.2885842,15,intento,tomas oscargarcia,Hombre,79,error,Encouragement Of Climb,3
185,1624829587.4103029,15,intento,tomas oscargarcia,Hombre,79,error,Tari Tari,3
185,1624829589.2335865,15,intento,tomas oscargarcia,Hombre,79,error,Rascal Does Not Dream of Bunny Girl Senpai,3
185,1624829590.940467,15,intento,tomas oscargarcia,Hombre,79,error,Gourmet Girl Graffiti,3
185,1624829594.1446252,15,intento,tomas oscargarcia,Hombre,79,error,Tabimachi Lateshow,3
185,1624829595.193696,15,intento,tomas oscargarcia,Hombre,79,error,Tari Tari,3
185,1624829596.5470958,15,intento,tomas oscargarcia,Hombre,79,error,Rascal Does Not Dream of Bunny Girl Senpai,3
185,1624829597.794612,15,intento,tomas oscargarcia,Hombre,79,error,Gourmet Girl Graffiti,3
185,1624829599.2949183,15,intento,tomas oscargarcia,Hombre,79,error,Is the Order a Rabbit?,3
185,1624829602.0232663,15,intento,tomas oscargarcia,Hombre,79,ok,Tabimachi Lateshow,3
185,1624829603.4611592,15,intento,tomas oscargarcia,Hombre,79,error,Ms. Vampire who lives in my neighborhood.,3
185,1624829604.8256497,15,intento,tomas oscargarcia,Hombre,79,error,Love Stage!!,3
185,1624829606.2235007,15,intento,tomas oscargarcia,Hombre,79,error,DENKI-GAI,3
185,1624829607.6635795,15,intento,tomas oscargarcia,Hombre,79,error,The Royal Tutor,3
185,1624829610.1606686,15,intento,tomas oscargarcia,Hombre,79,error,Rascal Does Not Dream of Bunny Girl Senpai,3
185,1624829611.3604949,15,intento,tomas oscargarcia,Hombre,79,error,Tari Tari,3
185,1624829612.5595315,15,intento,tomas oscargarcia,Hombre,79,error,Ace of the Diamond,3
185,1624829614.535471,15,intento,tomas oscargarcia,Hombre,79,ok,The Royal Tutor,3
185,1624829616.1563518,15,intento,tomas oscargarcia,Hombre,79,error,Ace of the Diamond,3
185,1624829617.590429,15,intento,tomas oscargarcia,Hombre,79,error,Gourmet Girl Graffiti,3
185,1624829618.7782178,15,intento,tomas oscargarcia,Hombre,79,error,White Album 2,3
185,1624829620.1606038,15,intento,tomas oscargarcia,Hombre,79,error,DENKI-GAI,3
185,1624829622.0512671,15,intento,tomas oscargarcia,Hombre,79,error,Love Stage!!,3
185,1624829623.0784683,15,intento,tomas oscargarcia,Hombre,79,error,Is the Order a Rabbit?,3
185,1624829624.2092688,15,intento,tomas oscargarcia,Hombre,79,error,Rascal Does Not Dream of Bunny Girl Senpai,3
185,1624829625.887292,15,intento,tomas oscargarcia,Hombre,79,error,Ace of the Diamond,3
185,1624829629.6204104,15,intento,tomas oscargarcia,Hombre,79,error,White Album 2,3
185,1624829632.0534956,15,intento,tomas oscargarcia,Hombre,79,error,Ace of the Diamond,3
185,1624829634.5026274,15,intento,tomas oscargarcia,Hombre,79,ok,White Album 2,3
185,1624829636.3122108,15,intento,tomas oscargarcia,Hombre,79,error,Tari Tari,3
185,1624829637.5663166,15,intento,tomas oscargarcia,Hombre,79,error,Love Stage!!,3
185,1624829639.052204,15,intento,tomas oscargarcia,Hombre,79,error,Ace of the Diamond,3
185,1624829640.7857187,15,intento,tomas oscargarcia,Hombre,79,error,DENKI-GAI,3
185,1624829641.993411,15,intento,tomas oscargarcia,Hombre,79,error,Encouragement Of Climb,3
185,1624829643.4926894,15,intento,tomas oscargarcia,Hombre,79,error,Ace of the Diamond,3
185,1624829644.7439463,15,intento,tomas oscargarcia,Hombre,79,error,Is the Order a Rabbit?,3
185,1624829646.9457858,15,intento,tomas oscargarcia,Hombre,79,ok,Rascal Does Not Dream of Bunny Girl Senpai,3
185,1624829648.4063535,15,intento,tomas oscargarcia,Hombre,79,error,Ace of the Diamond,3
185,1624829650.0647657,15,intento,tomas oscargarcia,Hombre,79,error,Is the Order a Rabbit?,3
185,1624829651.9315836,15,intento,tomas oscargarcia,Hombre,79,error,Tari Tari,3
185,1624829653.6247032,15,intento,tomas oscargarcia,Hombre,79,error,Love Stage!!,3
185,1624829656.239298,15,intento,tomas oscargarcia,Hombre,79,error,Ms. Vampire who lives in my neighborhood.,3
185,1624829658.118805,15,intento,tomas oscargarcia,Hombre,79,error,Ace of the Diamond,3
185,1624829660.7938805,15,intento,tomas oscargarcia,Hombre,79,ok,Tari Tari,3
185,1624829663.0614462,15,intento,tomas oscargarcia,Hombre,79,error,Is the Order a Rabbit?,3
185,1624829664.964226,15,intento,tomas oscargarcia,Hombre,79,ok,Encouragement Of Climb,3
185,1624829666.8387122,15,intento,tomas oscargarcia,Hombre,79,error,Love Stage!!,3
185,1624829668.6198876,15,intento,tomas oscargarcia,Hombre,79,ok,Love Stage!!,3
185,1624829669.967063,15,intento,tomas oscargarcia,Hombre,79,error,DENKI-GAI,3
185,1624829669.96722,15,fin,tomas oscargarcia,Hombre,79,timeout,,3
186,1624829678.8333225,15,inicio_partida,tomas oscargarcia,Hombre,79,,,3
186,1624829681.6561134,15,intento,tomas oscargarcia,Hombre,79,error,White Album 2,3
186,1624829683.2171304,15,intento,tomas oscargarcia,Hombre,79,error,Servant x Service,3
186,1624829684.6042347,15,intento,tomas oscargarcia,Hombre,79,error,Servant x Service,3
186,1624829686.0636404,15,intento,tomas oscargarcia,Hombre,79,error,Ace of the Diamond,3
186,1624829687.5101762,15,intento,tomas oscargarcia,Hombre,79,error,Encouragement Of Climb,3
186,1624829689.0926542,15,intento,tomas oscargarcia,Hombre,79,error,Slam Dunk (Dub),3
186,1624829690.414576,15,intento,tomas oscargarcia,Hombre,79,error,Rascal Does Not Dream of Bunny Girl Senpai,3
186,1624829692.0429323,15,intento,tomas oscargarcia,Hombre,79,error,White Album 2,3
186,1624829693.1559303,15,intento,tomas oscargarcia,Hombre,79,error,Ms. Vampire who lives in my neighborhood.,3
186,1624829694.5320587,15,intento,tomas oscargarcia,Hombre,79,error,Tari Tari,3
186,1624829695.564775,15,intento,tomas oscargarcia,Hombre,79,error,Gourmet Girl Graffiti,3
186,1624829697.0406356,15,intento,tomas oscargarcia,Hombre,79,error,White Album 2,3
186,1624829698.3103251,15,intento,tomas oscargarcia,Hombre,79,error,Slam Dunk (Dub),3
186,1624829702.325556,15,intento,tomas oscargarcia,Hombre,79,ok,White Album 2,3
186,1624829704.1542246,15,intento,tomas oscargarcia,Hombre,79,error,Rascal Does Not Dream of Bunny Girl Senpai,3
186,1624829705.5913782,15,intento,tomas oscargarcia,Hombre,79,error,Servant x Service,3
186,1624829706.8367589,15,intento,tomas oscargarcia,Hombre,79,error,Encouragement Of Climb,3
186,1624829710.0984676,15,intento,tomas oscargarcia,Hombre,79,error,Gourmet Girl Graffiti,3
186,1624829711.551272,15,intento,tomas oscargarcia,Hombre,79,error,Ace of the Diamond,3
186,1624829713.4581647,15,intento,tomas oscargarcia,Hombre,79,error,Encouragement Of Climb,3
186,1624829714.8938777,15,intento,tomas oscargarcia,Hombre,79,error,Tabimachi Lateshow,3
186,1624829716.155563,15,intento,tomas oscargarcia,Hombre,79,error,Rascal Does Not Dream of Bunny Girl Senpai,3
186,1624829717.7956052,15,intento,tomas oscargarcia,Hombre,79,error,Slam Dunk (Dub),3
186,1624829719.2045145,15,intento,tomas oscargarcia,Hombre,79,error,Rascal Does Not Dream of Bunny Girl Senpai,3
186,1624829721.0905042,15,intento,tomas oscargarcia,Hombre,79,ok,Rascal Does Not Dream of Bunny Girl Senpai,3
186,1624829722.3345575,15,intento,tomas oscargarcia,Hombre,79,error,Servant x Service,3
186,1624829723.8585954,15,intento,tomas oscargarcia,Hombre,79,error,Servant x Service,3
186,1624829725.1672895,15,intento,tomas oscargarcia,Hombre,79,error,Ace of the Diamond,3
186,1624829726.6645226,15,intento,tomas oscargarcia,Hombre,79,error,Pikotaro no LULLABY LA LA BY,3
186,1624829728.6711674,15,intento,tomas oscargarcia,Hombre,79,error,The Royal Tutor,3
186,1624829730.3776467,15,intento,tomas oscargarcia,Hombre,79,error,Ms. Vampire who lives in my neighborhood.,3
186,1624829731.9824986,15,intento,tomas oscargarcia,Hombre,79,error,Pikotaro no LULLABY LA LA BY,3
186,1624829733.2532537,15,intento,tomas oscargarcia,Hombre,79,error,Encouragement Of Climb,3
186,1624829734.9891555,15,intento,tomas oscargarcia,Hombre,79,error,Love Stage!!,3
186,1624829738.5506537,15,intento,tomas oscargarcia,Hombre,79,ok,Pikotaro no LULLABY LA LA BY,3
186,1624829740.7202692,15,intento,tomas oscargarcia,Hombre,79,error,The Royal Tutor,3
186,1624829742.168033,15,intento,tomas oscargarcia,Hombre,79,error,Is the Order a Rabbit?,3
186,1624829743.7000663,15,intento,tomas oscargarcia,Hombre,79,error,Slam Dunk (Dub),3
186,1624829745.001285,15,intento,tomas oscargarcia,Hombre,79,error,Gourmet Girl Graffiti,3
186,1624829746.6518042,15,intento,tomas oscargarcia,Hombre,79,error,Tabimachi Lateshow,3
186,1624829748.44143,15,intento,tomas oscargarcia,Hombre,79,ok,The Royal Tutor,3
186,1624829750.4532835,15,intento,tomas oscargarcia,Hombre,79,error,Love Stage!!,3
186,1624829751.7149343,15,intento,tomas oscargarcia,Hombre,79,error,Encouragement Of Climb,3
186,1624829752.8224735,15,intento,tomas oscargarcia,Hombre,79,error,Gourmet Girl Graffiti,3
186,1624829754.1082225,15,intento,tomas oscargarcia,Hombre,79,error,Love Stage!!,3
186,1624829755.895566,15,intento,tomas oscargarcia,Hombre,79,error,Servant x Service,3
186,1624829757.580258,15,intento,tomas oscargarcia,Hombre,79,error,Tabimachi Lateshow,3
186,1624829759.0596325,15,intento,tomas oscargarcia,Hombre,79,error,DENKI-GAI,3
186,1624829760.516458,15,intento,tomas oscargarcia,Hombre,79,error,DENKI-GAI,3
186,1624829762.2975729,15,intento,tomas oscargarcia,Hombre,79,error,Is the Order a Rabbit?,3
186,1624829765.2080765,15,intento,tomas oscargarcia,Hombre,79,ok,DENKI-GAI,3
186,1624829767.02962,15,intento,tomas oscargarcia,Hombre,79,error,Is the Order a Rabbit?,3
186,1624829768.385715,15,intento,tomas oscargarcia,Hombre,79,error,Tabimachi Lateshow,3
186,1624829770.004768,15,intento,tomas oscargarcia,Hombre,79,error,Gourmet Girl Graffiti,3
186,1624829771.4533107,15,intento,tomas oscargarcia,Hombre,79,error,Tabimachi Lateshow,3
186,1624829773.7285974,15,intento,tomas oscargarcia,Hombre,79,ok,Tabimachi Lateshow,3
186,1624829775.132511,15,intento,tomas oscargarcia,Hombre,79,error,Ms. Vampire who lives in my neighborhood.,3
186,1624829776.8500836,15,intento,tomas oscargarcia,Hombre,79,error,Ace of the Diamond,3
186,1624829778.197869,15,intento,tomas oscargarcia,Hombre,79,error,Is the Order a Rabbit?,3
186,1624829779.5490212,15,intento,tomas oscargarcia,Hombre,79,error,Slam Dunk (Dub),3
186,1624829780.5770307,15,intento,tomas oscargarcia,Hombre,79,error,Ace of the Diamond,3
186,1624829781.9714005,15,intento,tomas oscargarcia,Hombre,79,error,Servant x Service,3
186,1624829783.0918894,15,intento,tomas oscargarcia,Hombre,79,error,Love Stage!!,3
186,1624829784.3344152,15,intento,tomas oscargarcia,Hombre,79,error,Servant x Service,3
186,1624829785.807286,15,intento,tomas oscargarcia,Hombre,79,error,Ms. Vampire who lives in my neighborhood.,3
186,1624829787.8989496,15,intento,tomas oscargarcia,Hombre,79,error,Slam Dunk (Dub),3
186,1624829789.2831283,15,intento,tomas oscargarcia,Hombre,79,error,Gourmet Girl Graffiti,3
186,1624829792.6590106,15,intento,tomas oscargarcia,Hombre,79,error,Ms. Vampire who lives in my neighborhood.,3
186,1624829794.3447711,15,intento,tomas oscargarcia,Hombre,79,error,Ace of the Diamond,3
186,1624829795.7408814,15,intento,tomas oscargarcia,Hombre,79,error,Is the Order a Rabbit?,3
186,1624829798.3492818,15,intento,tomas oscargarcia,Hombre,79,error,Servant x Service,3
186,1624829799.0431716,15,fin,tomas oscargarcia,Hombre,79,timeout,,3
187,1624829809.1416955,15,inicio_partida,tomas oscargarcia,Hombre,79,,,3
187,1624829812.763706,15,intento,tomas oscargarcia,Hombre,79,error,Love Stage!!,3
187,1624829814.2866588,15,intento,tomas oscargarcia,Hombre,79,error,Ace of the Diamond,3
187,1624829815.6356382,15,intento,tomas oscargarcia,Hombre,79,error,DENKI-GAI,3
187,1624829817.1506097,15,intento,tomas oscargarcia,Hombre,79,error,The Royal Tutor,3
187,1624829818.6426275,15,intento,tomas oscargarcia,Hombre,79,error,Tabimachi Lateshow,3
187,1624829820.0835779,15,intento,tomas oscargarcia,Hombre,79,error,Tari Tari,3
187,1624829821.7394414,15,intento,tomas oscargarcia,Hombre,79,error,The Royal Tutor,3
187,1624829824.6450248,15,intento,tomas oscargarcia,Hombre,79,error,Slam Dunk (Dub),3
187,1624829826.1430051,15,intento,tomas oscargarcia,Hombre,79,error,Pikotaro no LULLABY LA LA BY,3
187,1624829827.7391312,15,intento,tomas oscargarcia,Hombre,79,ok,Pikotaro no LULLABY LA LA BY,3
187,1624829829.0511312,15,intento,tomas oscargarcia,Hombre,79,error,Slam Dunk (Dub),3
187,1624829830.3586733,15,intento,tomas oscargarcia,Hombre,79,error,DENKI-GAI,3
187,1624829831.7149107,15,intento,tomas oscargarcia,Hombre,79,error,Love Stage!!,3
187,1624829833.1380806,15,intento,tomas oscargarcia,Hombre,79,error,White Album 2,3
187,1624829834.9888663,15,intento,tomas oscargarcia,Hombre,79,error,Slam Dunk (Dub),3
187,1624829836.293963,15,intento,tomas oscargarcia,Hombre,79,error,Ace of the Diamond,3
187,1624829837.4629827,15,intento,tomas oscargarcia,Hombre,79,error,The Royal Tutor,3
187,1624829839.5733993,15,intento,tomas oscargarcia,Hombre,79,ok,The Royal Tutor,3
187,1624829841.110086,15,intento,tomas oscargarcia,Hombre,79,error,Tabimachi Lateshow,3
187,1624829842.7428942,15,intento,tomas oscargarcia,Hombre,79,error,Tari Tari,3
187,1624829844.5298579,15,intento,tomas oscargarcia,Hombre,79,error,Encouragement Of Climb,3
187,1624829845.9797304,15,intento,tomas oscargarcia,Hombre,79,error,Tabimachi Lateshow,3
187,1624829847.7999964,15,intento,tomas oscargarcia,Hombre,79,ok,Tabimachi Lateshow,3
187,1624829849.5317633,15,intento,tomas oscargarcia,Hombre,79,error,Tari Tari,3
187,1624829851.238228,15,intento,tomas oscargarcia,Hombre,79,error,Rascal Does Not Dream of Bunny Girl Senpai,3
187,1624829853.8112953,15,intento,tomas oscargarcia,Hombre,79,ok,Tari Tari,3
187,1624829855.5032032,15,intento,tomas oscargarcia,Hombre,79,error,Ms. Vampire who lives in my neighborhood.,3
187,1624829857.5301528,15,intento,tomas oscargarcia,Hombre,79,error,Slam Dunk (Dub),3
187,1624829858.6867645,15,intento,tomas oscargarcia,Hombre,79,error,Love Stage!!,3
187,1624829860.1365747,15,intento,tomas oscargarcia,Hombre,79,error,Is the Order a Rabbit?,3
187,1624829862.4392426,15,intento,tomas oscargarcia,Hombre,79,error,Encouragement Of Climb,3
187,1624829864.5358222,15,intento,tomas oscargarcia,Hombre,79,error,Servant x Service,3
187,1624829866.2561767,15,intento,tomas oscargarcia,Hombre,79,ok,White Album 2,3
187,1624829867.5365896,15,intento,tomas oscargarcia,Hombre,79,error,Encouragement Of Climb,3
187,1624829869.1097884,15,intento,tomas oscargarcia,Hombre,79,error,Servant x Service,3
187,1624829871.3043025,15,intento,tomas oscargarcia,Hombre,79,ok,Servant x Service,3
187,1624829873.0559921,15,intento,tomas oscargarcia,Hombre,79,error,Slam Dunk (Dub),3
187,1624829874.3850617,15,intento,tomas oscargarcia,Hombre,79,error,Love Stage!!,3
187,1624829875.538358,15,intento,tomas oscargarcia,Hombre,79,error,DENKI-GAI,3
187,1624829877.4257915,15,intento,tomas oscargarcia,Hombre,79,error,Ace of the Diamond,3
187,1624829878.9697907,15,intento,tomas oscargarcia,Hombre,79,error,Slam Dunk (Dub),3
187,1624829881.2179816,15,intento,tomas oscargarcia,Hombre,79,error,Slam Dunk (Dub),3
187,1624829883.1791918,15,intento,tomas oscargarcia,Hombre,79,ok,Slam Dunk (Dub),3
187,1624829884.5879548,15,intento,tomas oscargarcia,Hombre,79,error,Rascal Does Not Dream of Bunny Girl Senpai,3
187,1624829886.2634718,15,intento,tomas oscargarcia,Hombre,79,error,Love Stage!!,3
187,1624829887.803929,15,intento,tomas oscargarcia,Hombre,79,error,Ms. Vampire who lives in my neighborhood.,3
187,1624829889.3362577,15,intento,tomas oscargarcia,Hombre,79,error,Ace of the Diamond,3
187,1624829891.591448,15,intento,tomas oscargarcia,Hombre,79,error,DENKI-GAI,3
187,1624829893.7198098,15,intento,tomas oscargarcia,Hombre,79,error,Encouragement Of Climb,3
187,1624829896.5441256,15,intento,tomas oscargarcia,Hombre,79,error,Love Stage!!,3
187,1624829898.5948012,15,intento,tomas oscargarcia,Hombre,79,error,DENKI-GAI,3
187,1624829900.767427,15,intento,tomas oscargarcia,Hombre,79,error,Love Stage!!,3
187,1624829902.9536097,15,intento,tomas oscargarcia,Hombre,79,error,Ms. Vampire who lives in my neighborhood.,3
187,1624829905.1734304,15,intento,tomas oscargarcia,Hombre,79,error,DENKI-GAI,3
187,1624829907.109108,15,intento,tomas oscargarcia,Hombre,79,error,Is the Order a Rabbit?,3
187,1624829910.5172367,15,intento,tomas oscargarcia,Hombre,79,ok,Love Stage!!,3
187,1624829912.4589388,15,intento,tomas oscargarcia,Hombre,79,error,Rascal Does Not Dream of Bunny Girl Senpai,3
187,1624829914.3474557,15,intento,tomas oscargarcia,Hombre,79,error,Ms. Vampire who lives in my neighborhood.,3
187,1624829916.7825775,15,intento,tomas oscargarcia,Hombre,79,error,Is the Order a Rabbit?,3
187,1624829919.8073208,15,intento,tomas oscargarcia,Hombre,79,error,Ms. Vampire who lives in my neighborhood.,3
187,1624829922.2956996,15,intento,tomas oscargarcia,Hombre,79,error,Gourmet Girl Graffiti,3
187,1624829924.5825243,15,intento,tomas oscargarcia,Hombre,79,error,Is the Order a Rabbit?,3
187,1624829927.5271392,15,intento,tomas oscargarcia,Hombre,79,ok,Ms. Vampire who lives in my neighborhood.,3
187,1624829929.6579506,15,intento,tomas oscargarcia,Hombre,79,error,Rascal Does Not Dream of Bunny Girl Senpai,3
187,1624829929.658089,15,fin,tomas oscargarcia,Hombre,79,timeout,,3
188,1624829937.1148257,15,inicio_partida,tomas oscargarcia,Hombre,79,,,3
188,1624829940.593981,15,intento,tomas oscargarcia,Hombre,79,error,Encouragement Of Climb,3
188,1624829942.5471954,15,intento,tomas oscargarcia,Hombre,79,error,Tabimachi Lateshow,3
188,1624829944.65053,15,intento,tomas oscargarcia,Hombre,79,ok,Gourmet Girl Graffiti,3
188,1624829946.5013344,15,intento,tomas oscargarcia,Hombre,79,error,Is the Order a Rabbit?,3
188,1624829948.6448765,15,intento,tomas oscargarcia,Hombre,79,error,Slam Dunk (Dub),3
188,1624829950.4414754,15,intento,tomas oscargarcia,Hombre,79,error,The Royal Tutor,3
188,1624829951.943748,15,intento,tomas oscargarcia,Hombre,79,error,Rascal Does Not Dream of Bunny Girl Senpai,3
188,1624829954.0901337,15,intento,tomas oscargarcia,Hombre,79,error,White Album 2,3
188,1624829955.7354727,15,intento,tomas oscargarcia,Hombre,79,error,Servant x Service,3
188,1624829957.514225,15,intento,tomas oscargarcia,Hombre,79,error,Rascal Does Not Dream of Bunny Girl Senpai,3
188,1624829959.3512883,15,intento,tomas oscargarcia,Hombre,79,error,Is the Order a Rabbit?,3
188,1624829961.7000158,15,intento,tomas oscargarcia,Hombre,79,error,DENKI-GAI,3
188,1624829964.0086637,15,intento,tomas oscargarcia,Hombre,79,ok,DENKI-GAI,3
188,1624829968.4334035,15,intento,tomas oscargarcia,Hombre,79,error,Tabimachi Lateshow,3
188,1624829970.0044284,15,intento,tomas oscargarcia,Hombre,79,error,Ace of the Diamond,3
188,1624829971.6145551,15,intento,tomas oscargarcia,Hombre,79,error,Slam Dunk (Dub),3
188,1624829972.71943,15,intento,tomas oscargarcia,Hombre,79,error,Ace of the Diamond,3
188,1624829974.2677062,15,intento,tomas oscargarcia,Hombre,79,error,Ms. Vampire who lives in my neighborhood.,3
188,1624829976.4545429,15,intento,tomas oscargarcia,Hombre,79,error,Pikotaro no LULLABY LA LA BY,3
188,1624829977.956837,15,intento,tomas oscargarcia,Hombre,79,error,Ms. Vampire who lives in my neighborhood.,3
188,1624829980.956814,15,intento,tomas oscargarcia,Hombre,79,error,Love Stage!!,3
188,1624829984.166125,15,intento,tomas oscargarcia,Hombre,79,ok,White Album 2,3
188,1624829985.5901709,15,intento,tomas oscargarcia,Hombre,79,error,Rascal Does Not Dream of Bunny Girl Senpai,3
188,1624829987.0121126,15,intento,tomas oscargarcia,Hombre,79,error,The Royal Tutor,3
188,1624829988.3172464,15,intento,tomas oscargarcia,Hombre,79,error,Pikotaro no LULLABY LA LA BY,3
188,1624829989.7722123,15,intento,tomas oscargarcia,Hombre,79,error,Slam Dunk (Dub),3
188,1624829992.1327584,15,intento,tomas oscargarcia,Hombre,79,error,Is the Order a Rabbit?,3
188,1624829993.8292706,15,intento,tomas oscargarcia,Hombre,79,error,Love Stage!!,3
188,1624829994.8735487,15,intento,tomas oscargarcia,Hombre,79,error,Slam Dunk (Dub),3
188,1624829996.4698868,15,intento,tomas oscargarcia,Hombre,79,ok,Slam Dunk (Dub),3
188,1624829998.1210325,15,intento,tomas oscargarcia,Hombre,79,error,Rascal Does Not Dream of Bunny Girl Senpai,3
188,1624829999.6367023,15,intento,tomas oscargarcia,Hombre,79,error,Tabimachi Lateshow,3
188,1624830001.673776,15,intento,tomas oscargarcia,Hombre,79,error,Pikotaro no LULLABY LA LA BY,3
188,1624830002.8468843,15,intento,tomas oscargarcia,Hombre,79,error,Servant x Service,3
188,1624830004.9099061,15,intento,tomas oscargarcia,Hombre,79,error,Encouragement Of Climb,3
188,1624830006.0432615,15,intento,tomas oscargarcia,Hombre,79,error,Ace of the Diamond,3
188,1624830007.4609408,15,intento,tomas oscargarcia,Hombre,79,error,The Royal Tutor,3
188,1624830008.8291242,15,intento,tomas oscargarcia,Hombre,79,error,Tabimachi Lateshow,3
188,1624830010.066388,15,intento,tomas oscargarcia,Hombre,79,error,Is the Order a Rabbit?,3
188,1624830011.8848364,15,intento,tomas oscargarcia,Hombre,79,error,Rascal Does Not Dream of Bunny Girl Senpai,3
188,1624830013.6087978,15,intento,tomas oscargarcia,Hombre,79,error,Ace of the Diamond,3
188,1624830015.0417442,15,intento,tomas oscargarcia,Hombre,79,error,Is the Order a Rabbit?,3
188,1624830016.2056878,15,intento,tomas oscargarcia,Hombre,79,error,Ace of the Diamond,3
188,1624830017.7637484,15,intento,tomas oscargarcia,Hombre,79,error,Encouragement Of Climb,3
188,1624830019.064041,15,intento,tomas oscargarcia,Hombre,79,error,Servant x Service,3
188,1624830020.4391677,15,intento,tomas oscargarcia,Hombre,79,error,Servant x Service,3
188,1624830021.9360843,15,intento,tomas oscargarcia,Hombre,79,error,Rascal Does Not Dream of Bunny Girl Senpai,3
188,1624830023.101452,15,intento,tomas oscargarcia,Hombre,79,error,Tabimachi Lateshow,3
188,1624830024.5650623,15,intento,tomas oscargarcia,Hombre,79,error,The Royal Tutor,3
188,1624830025.783769,15,intento,tomas oscargarcia,Hombre,79,error,Love Stage!!,3
188,1624830028.206533,15,intento,tomas oscargarcia,Hombre,79,error,The Royal Tutor,3
188,1624830029.917511,15,intento,tomas oscargarcia,Hombre,79,error,Tabimachi Lateshow,3
188,1624830031.0306787,15,intento,tomas oscargarcia,Hombre,79,error,Ace of the Diamond,3
188,1624830032.4329927,15,intento,tomas oscargarcia,Hombre,79,error,Ms. Vampire who lives in my neighborhood.,3
188,1624830033.5405786,15,intento,tomas oscargarcia,Hombre,79,error,Pikotaro no LULLABY LA LA BY,3
188,1624830035.479505,15,intento,tomas oscargarcia,Hombre,79,ok,The Royal Tutor,3
188,1624830037.7088206,15,intento,tomas oscargarcia,Hombre,79,error,Rascal Does Not Dream of Bunny Girl Senpai,3
188,1624830040.3664966,15,intento,tomas oscargarcia,Hombre,79,error,Tari Tari,3
188,1624830041.7964568,15,intento,tomas oscargarcia,Hombre,79,error,Tabimachi Lateshow,3
188,1624830044.52477,15,intento,tomas oscargarcia,Hombre,79,ok,Pikotaro no LULLABY LA LA BY,3
188,1624830045.8283126,15,intento,tomas oscargarcia,Hombre,79,error,Tari Tari,3
188,1624830047.0465016,15,intento,tomas oscargarcia,Hombre,79,error,Ms. Vampire who lives in my neighborhood.,3
188,1624830049.5110438,15,intento,tomas oscargarcia,Hombre,79,ok,Tari Tari,3
188,1624830050.7765453,15,intento,tomas oscargarcia,Hombre,79,error,Love Stage!!,3
188,1624830054.4177516,15,intento,tomas oscargarcia,Hombre,79,error,Rascal Does Not Dream of Bunny Girl Senpai,3
188,1624830055.8106441,15,intento,tomas oscargarcia,Hombre,79,error,Is the Order a Rabbit?,3
188,1624830057.4783604,15,fin,tomas oscargarcia,Hombre,79,timeout,,3
189,1624830182.4986145,15,inicio_partida,tomas oscargarcia,Hombre,79,,,3
189,1624830186.2869797,15,intento,tomas oscargarcia,Hombre,79,error,Love Stage!!,3
189,1624830188.8245354,15,intento,tomas oscargarcia,Hombre,79,error,Tari Tari,3
189,1624830190.762609,15,intento,tomas oscargarcia,Hombre,79,error,Gourmet Girl Graffiti,3
189,1624830192.4597487,15,intento,tomas oscargarcia,Hombre,79,error,Slam Dunk (Dub),3
189,1624830194.2588346,15,intento,tomas oscargarcia,Hombre,79,error,Tabimachi Lateshow,3
189,1624830196.2925901,15,intento,tomas oscargarcia,Hombre,79,error,Tari Tari,3
189,1624830198.5226393,15,intento,tomas oscargarcia,Hombre,79,ok,Tari Tari,3
189,1624830200.2525873,15,intento,tomas oscargarcia,Hombre,79,error,Is the Order a Rabbit?,3
189,1624830201.7833216,15,intento,tomas oscargarcia,Hombre,79,error,Gourmet Girl Graffiti,3
189,1624830203.1131659,15,intento,tomas oscargarcia,Hombre,79,error,Servant x Service,3
189,1624830204.6860197,15,intento,tomas oscargarcia,Hombre,79,error,Slam Dunk (Dub),3
189,1624830206.3776107,15,intento,tomas oscargarcia,Hombre,79,error,Pikotaro no LULLABY LA LA BY,3
189,1624830207.856814,15,intento,tomas oscargarcia,Hombre,79,error,Encouragement Of Climb,3
189,1624830211.578869,15,intento,tomas oscargarcia,Hombre,79,error,Rascal Does Not Dream of Bunny Girl Senpai,3
189,1624830214.495539,15,intento,tomas oscargarcia,Hombre,79,error,Gourmet Girl Graffiti,3
189,1624830216.9049728,15,intento,tomas oscargarcia,Hombre,79,error,Tabimachi Lateshow,3
189,1624830218.657208,15,intento,tomas oscargarcia,Hombre,79,error,Rascal Does Not Dream of Bunny Girl Senpai,3
189,1624830220.3178003,15,intento,tomas oscargarcia,Hombre,79,error,Love Stage!!,3
189,1624830221.9351306,15,intento,tomas oscargarcia,Hombre,79,error,Pikotaro no LULLABY LA LA BY,3
189,1624830223.4220111,15,intento,tomas oscargarcia,Hombre,79,error,Encouragement Of Climb,3
189,1624830224.990638,15,intento,tomas oscargarcia,Hombre,79,error,Rascal Does Not Dream of Bunny Girl Senpai,3
189,1624830226.6251822,15,intento,tomas oscargarcia,Hombre,79,error,Love Stage!!,3
189,1624830227.9111464,15,intento,tomas oscargarcia,Hombre,79,error,Servant x Service,3
